	Unnamed: 0	form	lemma	xpos	syll	stress	phon	syll_count	comment	stress_syl	root
6316	84825	cușcă	=	Ncfsrn	cuș.că	c'ușcă	k u S k @	2		0	k u S k
6317	84836	cuțit	=	Ncms-n	cu.țit	cuț'it	k u ts i t	2		1	k u ts i t
6318	84843	cuțovlah	=	Ncms-n	cu.țo.vlah	cuțovl'ah	k u ts o v l a h	3		2	k u ts o v l a h
6319	84849	cuadrant	=	Ncms-n	cua.drant	cuadr'ant	k w a d r a n t	2		1	k w a d r a n t
6320	84856	cuadruplex	=	Ncm--n	cua.dru.plex	cuadrupl'ex	k w a d r u p l e ks	3		2	k w a d r u p l e ks
6321	84857	cuadruplex	=	Ncmsvn	cua.dru.plex	cuadrupl'ex	k w a d r u p l e ks	3		2	k w a d r u p l e ks
6322	84860	cuantic	=	Afpms-n	cuan.tic	cu'antic	k w a n t i k	2		0	k w a n t i k
6323	84885	cuantifica	=	Vmnp	cuan.ti.fi.ca	cuantific'a	k w a n t i f i k a	4		3	k w a n t i f i k
6324	84886	cuantificabil	=	Afpms-n	cuan.ti.fi.ca.bil	cuantific'abil	k w a n t i f i k a b i l	5		3	k w a n t i f i k a b i l
6325	84902	cuantificare	=	Ncfsrn	cuan.ti.fi.ca.re	cuantific'are	k w a n t i f i k a r e	5		3	k w a n t i f i k a r
6326	84914	cuantificat	=	Afpms-n	cuan.ti.fi.cat	cuantific'at	k w a n t i f i k a t	4		3	k w a n t i f i k a t
6327	84939	cuantum	=	Ncms-n	cuan.tum	cu'antum	k w a n t u m	2		0	k w a n t u m
6328	84946	cuarț	=	Ncms-n	cuarț	cuarț	k w a r ts	1		0	k w a r ts
6329	84956	cuarțos	=	Afpms-n	cuar.țos	cuarț'os	k w a r ts o s	2		1	k w a r ts o s
6330	84970	cub	=	Afpms-n	cub	cub	k u b	1		0	k u b
6331	84971	cub	=	Ncms-n	cub	cub	k u b	1		0	k u b
6332	84973	cuba	=	Vmnp	cu.ba	cub'a	k u b a	2		1	k u b
6333	84977	cubanez	=	Afpms-n	cu.ba.nez	cuban'ez	k u b a n e z	3		2	k u b a n e z
6334	85020	cubeb	=	Ncms-n	cu.beb	cub'eb	k u b e b	2		1	k u b e b
6335	85031	cubic	=	Afpms-n	cu.bic	c'ubic	k u b i k	2		0	k u b i k
6336	85048	cubilou	=	Ncms-n	cu.bi.lou	cubil'ou	k u b i l o w	3		2	k u b i l o
6337	85054	cubism	=	Ncms-n	cu.bism	cub'ism	k u b i s m	2		1	k u b i s m
6338	85067	cuc	=	Ncms-n	cuc	cuc	k u k	1		0	k u k
6339	85080	cuceri	=	Vmnp	cu.ce.ri	cucer'i	k u tS e r i	3		2	k u tS e r
6340	85084	cucerire	=	Ncfsrn	cu.ce.ri.re	cucer'ire	k u tS e r i r e	4		2	k u tS e r i r
6341	85101	cucerit	=	Afpms-n	cu.ce.rit	cucer'it	k u tS e r i t	3		2	k u tS e r i t
6342	85110	cuceritor	=	Ncms-n	cu.ce.ri.tor	cucerit'or	k u tS e r i t o r	4		3	k u tS e r i t o r
6343	85139	cucoană	=	Ncfsrn	cu.coa.nă	cuco'ană	k u k o_X a n @	3		1	k u k o_X a n
6344	85164	cucurigi	=	Vmnp	cu.cu.rigi	cucur'igi	k u k u r i gZ i	-1	syll count mismatch	2	k u k u r i gZ
6345	85185	cucuruz	=	Ncms-n	cu.cu.ruz	cucur'uz	k u k u r u z	3		2	k u k u r u z
6346	85195	cucuruzaștină	=	Ncfsrn	cu.cu.ru.zaș.ti.nă	cucuruz'aștină	k u k u r u z a S t i n @	6		3	k u k u r u z a S t i n
6347	85206	cucuvaie	=	Ncfsrn	cu.cu.va.ie	cucuv'aie	k u k u v a j e	4		2	k u k u v a j
6348	85208	cucuvea	=	Ncfsrn	cu.cu.vea	cucuve'a	k u k u v e_X a	3		2	k u k u v e_X
6349	85217	cucuveică	=	Ncfsrn	cu.cu.ve.i.că	cucuv'eică	k u k u v e i k @	5		2	k u k u v e i k
6350	85228	cudalb	=	Afpms-n	cu.dalb	cud'alb	k u d a l b	2		1	k u d a l b
6351	85246	cufunda	=	Vmnp	cu.fun.da	cufund'a	k u f u n d a	3		2	k u f u n d
6352	85247	cufundac	=	Ncms-n	cu.fun.dac	cufund'ac	k u f u n d a k	3		2	k u f u n d a k
6353	85284	cufăr	=	Ncms-n	cu.făr	c'ufăr	k u f @ r	2		0	k u f @ r
6354	85287	cuget	=	Ncms-n	cu.get	c'uget	k u gZ e t	2		0	k u gZ e t
6355	85290	cugeta	=	Vmnp	cu.ge.ta	cuget'a	k u gZ e t a	3		2	k u gZ e t
6356	85325	cuguar	=	Ncms-n	cu.gu.ar	cugu'ar	k u g u a r	3		2	k u g u a r
6357	85332	cuhne	=	Ncfsrn	cuh.ne	c'uhne	k u h n e	2		0	k u h n
6358	85337	cuhnie	=	Ncfsrn	cuh.ni.e	c'uhnie	k u h n i e	3		0	k u h n i
6359	85345	cui	=	Ncms-n	cui	cui	k u j	1		0	k u
6360	85350	cuișor	=	Ncms-n	cu.i.șor	cuiș'or	k u i S o r	3		2	k u i S o r
6361	85353	cuib	=	Ncms-n	cuib	cuib	k u j b	1		0	k u j b
6362	85362	cuibușor	=	Ncms-n	cui.bu.șor	cuibuș'or	k u j b u S o r	3		2	k u j b u S o r
6363	85378	cuibări	=	Vmnp	cui.bă.ri	cuibăr'i	k u j b @ r i	3		2	k u j b @ r
6364	85392	cuibărit	=	Afpms-n	cui.bă.rit	cuibăr'it	k u j b @ r i t	3		2	k u j b @ r i t
6365	85416	cuier	=	Ncms-n	cu.ier	cui'er	k u j e r	2		1	k u j e r
6366	85423	cuine	=	Ncfsrn	cu.i.ne	c'uine	k u i n e	3		0	k u i n
6367	85436	cuină	=	Ncfsrn	cu.i.nă	c'uină	k u i n @	3		0	k u i n
6368	85446	cujbă	=	Ncfsrn	cuj.bă	c'ujbă	k u Z b @	2		0	k u Z b
6369	85450	culbec	=	Ncms-n	cul.bec	culb'ec	k u l b e k	2		1	k u l b e k
6370	85468	culca	=	Vmnp	cul.ca	culc'a	k u l k a	2		1	k u l k
6371	85472	culcare	=	Ncfsrn	cul.ca.re	culc'are	k u l k a r e	3		1	k u l k a r
6372	85485	culcat	=	Afpms-n	cul.cat	culc'at	k u l k a t	2		1	k u l k a t
6373	85486	culcat	=	Ncms-n	cul.cat	culc'at	k u l k a t	2		1	k u l k a t
6374	85516	culcuș	=	Ncms-n	cul.cuș	culc'uș	k u l k u S	2		1	k u l k u S
6375	85536	culege	=	Vmnp	cu.le.ge	cul'ege	k u l e gZ e	3		1	k u l e gZ
6376	85543	culegere	=	Ncfsrn	cu.le.ge.re	cul'egere	k u l e gZ e r e	4		1	k u l e gZ e r
6377	85555	culegător	=	Ncms-n	cu.le.gă.tor	culegăt'or	k u l e g @ t o r	4		3	k u l e g @ t o r
6378	85562	cules	=	Afpms-n	cu.les	cul'es	k u l e s	2		1	k u l e s
6379	85563	cules	=	Ncms-n	cu.les	cul'es	k u l e s	2		1	k u l e s
6380	85590	culinar	=	Afpms-n	cu.li.nar	culin'ar	k u l i n a r	3		2	k u l i n a r
6381	85610	culină	=	Ncfsrn	cu.li.nă	cul'ină	k u l i n @	3		1	k u l i n
6382	85612	culisant	=	Afpms-n	cu.li.sant	culis'ant	k u l i s a n t	3		2	k u l i s a n t
6383	85630	culisă	=	Ncfsrn	cu.li.să	cul'isă	k u l i s @	3		1	k u l i s
6384	85632	culm	=	Ncm--n	culm	culm	k u l m	1		0	k u l m
6385	85633	culm	=	Ncmsvn	culm	culm	k u l m	1		0	k u l m
6386	85634	culme	=	Ncfsrn	cul.me	c'ulme	k u l m e	2		0	k u l m
6387	85643	culmina	=	Vmnp	cul.mi.na	culmin'a	k u l m i n a	3		2	k u l m i n
6388	85647	culminant	=	Afpms-n	cul.mi.nant	culmin'ant	k u l m i n a n t	3		2	k u l m i n a n t
6389	85672	culminat	=	Afpms-n	cul.mi.nat	culmin'at	k u l m i n a t	3		2	k u l m i n a t
6390	85693	culoar	=	Ncms-n	cu.loar	culo'ar	k u l o_X a r	2		1	k u l o_X a r
6391	85694	culoare	=	Ncfsrn	cu.loa.re	culo'are	k u l o_X a r e	3		1	k u l o_X a r
6392	85710	culpabiliza	=	Vmnp	cul.pa.bi.li.za	culpabiliz'a	k u l p a b i l i z a	5		4	k u l p a b i l i z
6393	85752	culpeșă	=	Ncfsrn	cul.pe.șă	c'ulpeșă	k u l p e S @	3		0	k u l p e S
6394	85753	culpă	=	Ncfsrn	cul.pă	c'ulpă	k u l p @	2		0	k u l p
6395	85755	cult	=	Afpms-n	cult	cult	k u l t	1		0	k u l t
6396	85756	cult	=	Ncms-n	cult	cult	k u l t	1		0	k u l t
6397	85777	cultiva	=	Vmnp	cul.ti.va	cultiv'a	k u l t i v a	3		2	k u l t i v
6398	85787	cultivabil	=	Afpms-n	cul.ti.va.bil	cultiv'abil	k u l t i v a b i l	4		2	k u l t i v a b i l
6399	85805	cultivare	=	Ncfsrn	cul.ti.va.re	cultiv'are	k u l t i v a r e	4		2	k u l t i v a r
6400	85818	cultivat	=	Afpms-n	cul.ti.vat	cultiv'at	k u l t i v a t	3		2	k u l t i v a t
6401	85819	cultivat	=	Ncms-n	cul.ti.vat	cultiv'at	k u l t i v a t	3		2	k u l t i v a t
6402	85827	cultivator	=	Ncms-n	cul.ti.va.tor	cultivat'or	k u l t i v a t o r	4		3	k u l t i v a t o r
6403	85852	cultural	=	Afpms-n	cul.tu.ral	cultur'al	k u l t u r a l	3		2	k u l t u r a l
6404	85862	culturalizare	=	Ncfsrn	cul.tu.ra.li.za.re	culturaliz'are	k u l t u r a l i z a r e	6		4	k u l t u r a l i z a r
6405	85880	culturism	=	Ncms-n	cul.tu.rism	cultur'ism	k u l t u r i s m	3		2	k u l t u r i s m
6406	85887	cultură	=	Ncfsrn	cul.tu.ră	cult'ură	k u l t u r @	3		1	k u l t u r
6407	85888	cumătru	=	Ncms-n	cu.mă.tru	cum'ătru	k u m @ t r u	3		1	k u m @ t r
6408	85901	cumetrel	=	Ncms-n	cu.me.trel	cumetr'el	k u m e t r e l	3		2	k u m e t r e l
6409	85910	cumetri	=	Vmnp	cu.me.tri	cumetr'i	k u m e t r i	3		2	k u m e t r
6410	85913	cumetrie	=	Ncfsrn	cu.me.tri.e	cumetr'ie	k u m e t r i e	4		2	k u m e t r i
6411	85946	cumințenie	=	Ncfsrn	cu.min.țe.ni.e	cuminț'enie	k u m i n ts e n i e	5		2	k u m i n ts e n i
6412	85958	cuminți	=	Vmnp	cu.min.ți	cuminț'i	k u m i n ts i	3		2	k u m i n ts
6413	85985	cumineca	=	Vmnp	cu.mi.ne.ca	cuminec'a	k u m i n e k a	4		3	k u m i n e k
6414	85989	cuminecare	=	Ncfsrn	cu.mi.ne.ca.re	cuminec'are	k u m i n e k a r e	5		3	k u m i n e k a r
6415	86031	cuminecătură	=	Ncfsrn	cu.mi.ne.că.tu.ră	cuminecăt'ură	k u m i n e k @ t u r @	6		4	k u m i n e k @ t u r
6416	86033	cuminte	=	Afpms-n	cu.min.te	cum'inte	k u m i n t e	3		1	k u m i n t
6417	86038	cumnat	=	Ncms-n	cum.nat	cumn'at	k u m n a t	2		1	k u m n a t
6418	86049	cumnată	=	Ncfsrn	cum.na.tă	cumn'ată	k u m n a t @	3		1	k u m n a t
6419	86068	cumpăni	=	Vmnp	cum.pă.ni	cumpăn'i	k u m p @ n i	3		2	k u m p @ n
6420	86072	cumpănire	=	Ncfsrn	cum.pă.ni.re	cumpăn'ire	k u m p @ n i r e	4		2	k u m p @ n i r
6421	86097	cumpănă	=	Ncfsrn	cum.pă.nă	c'umpănă	k u m p @ n @	3		0	k u m p @ n
6422	86107	cumpărătoare	=	Ncf--n	cum.pă.ră.toa.re	cumpărăto'are	k u m p @ r @ t o_X a r e	5		3	k u m p @ r @ t o_X a r
6423	86113	cumpărător	=	Ncms-n	cum.pă.ră.tor	cumpărăt'or	k u m p @ r @ t o r	4		3	k u m p @ r @ t o r
6424	86127	cumpărătură	=	Ncfsrn	cum.pă.ră.tu.ră	cumpărăt'ură	k u m p @ r @ t u r @	5		3	k u m p @ r @ t u r
6425	86130	cumpăra	=	Vmnp	cum.pă.ra	cumpăr'a	k u m p @ r a	3		2	k u m p @ r
6426	86134	cumpărare	=	Ncfsrn	cum.pă.ra.re	cumpăr'are	k u m p @ r a r e	4		2	k u m p @ r a r
6427	86147	cumpărat	=	Afpms-n	cum.pă.rat	cumpăr'at	k u m p @ r a t	3		2	k u m p @ r a t
6428	86148	cumpărat	=	Ncms-n	cum.pă.rat	cumpăr'at	k u m p @ r a t	3		2	k u m p @ r a t
6429	86173	cumpăt	=	Ncms-n	cum.păt	c'umpăt	k u m p @ t	2		0	k u m p @ t
6430	86175	cumpăta	=	Vmnp	cum.pă.ta	cumpăt'a	k u m p @ t a	3		2	k u m p @ t
6431	86179	cumpătare	=	Ncfsrn	cum.pă.ta.re	cumpăt'are	k u m p @ t a r e	4		2	k u m p @ t a r
6432	86192	cumpătat	=	Afpms-n	cum.pă.tat	cumpăt'at	k u m p @ t a t	3		2	k u m p @ t a t
6433	86239	cumplit	=	Afpms-n	cum.plit	cumpl'it	k u m p l i t	2		1	k u m p l i t
6434	86256	cumul	=	Ncms-n	cu.mul	c'umul	k u m u l	2		0	k u m u l
6435	86258	cumula	=	Vmnp	cu.mu.la	cumul'a	k u m u l a	3		2	k u m u l
6436	86272	cumulat	=	Afpms-n	cu.mu.lat	cumul'at	k u m u l a t	3		2	k u m u l a t
6437	86299	cumulonimbus	=	Ncm--n	cu.mu.lo.nim.bus	cumulon'imbus	k u m u l o n i m b u s	5		3	k u m u l o n i m b u s
6438	86300	cumulonimbus	=	Ncmsvn	cu.mu.lo.nim.bus	cumulon'imbus	k u m u l o n i m b u s	5		3	k u m u l o n i m b u s
6439	86328	cunoștință	=	Ncfsrn	cu.noș.tin.ță	cunoșt'ință	k u n o S t i n ts @	4		2	k u n o S t i n ts
6440	86331	cunoaște	=	Vmnp	cu.noaș.te	cuno'aște	k u n o_X a S t e	3		1	k u n o_X a S t
6441	86333	cunoaștere	=	Ncfsrn	cu.noaș.te.re	cuno'aștere	k u n o_X a S t e r e	4		1	k u n o_X a S t e r
6442	86348	cunoscător	=	Afpms-n	cu.nos.că.tor	cunoscăt'or	k u n o s k @ t o r	4		3	k u n o s k @ t o r
6443	86349	cunoscător	=	Ncms-n	cu.nos.că.tor	cunoscăt'or	k u n o s k @ t o r	4		3	k u n o s k @ t o r
6444	86376	cunoscut	=	Afpms-n	cu.nos.cut	cunosc'ut	k u n o s k u t	3		2	k u n o s k u t
6445	86377	cunoscut	=	Ncms-n	cu.nos.cut	cunosc'ut	k u n o s k u t	3		2	k u n o s k u t
6446	86398	cunoscută	=	Ncfsrn	cu.nos.cu.tă	cunosc'ută	k u n o s k u t @	4		2	k u n o s k u t
6447	86411	cunună	=	Ncfsrn	cu.nu.nă	cun'ună	k u n u n @	3		1	k u n u n
6448	86418	cununa	=	Vmnp	cu.nu.na	cunun'a	k u n u n a	3		2	k u n u n
6449	86433	cununat	=	Afpms-n	cu.nu.nat	cunun'at	k u n u n a t	3		2	k u n u n a t
6450	86462	cununie	=	Ncfsrn	cu.nu.ni.e	cunun'ie	k u n u n i e	4		2	k u n u n i
6451	86472	cupă	=	Ncfsrn	cu.pă	c'upă	k u p @	2		0	k u p
6452	86476	cupea	=	Ncfsrn	cu.pea	cupe'a	k u p e_X a	2		1	k u p e_X
6453	86493	cupelă	=	Ncfsrn	cu.pe.lă	cup'elă	k u p e l @	3		1	k u p e l
6454	86495	cupla	=	Vmnp	cu.pla	cupl'a	k u p l a	2		1	k u p l
6455	86499	cuplare	=	Ncfsrn	cu.pla.re	cupl'are	k u p l a r e	3		1	k u p l a r
6456	86512	cuplat	=	Afpms-n	cu.plat	cupl'at	k u p l a t	2		1	k u p l a t
6457	86541	cuplu	=	Ncms-n	cu.plu	c'uplu	k u p l u	2		0	k u p l
6458	86565	cupolă	=	Ncfsrn	cu.po.lă	cup'olă	k u p o l @	3		1	k u p o l
6459	86566	cupon	=	Ncms-n	cu.pon	cup'on	k u p o n	2		1	k u p o n
6460	86574	cuprare	=	Ncfsrn	cu.pra.re	cupr'are	k u p r a r e	3		1	k u p r a r
6461	86576	cupric	=	Afpms-n	cu.pric	c'upric	k u p r i k	2		0	k u p r i k
6462	86596	cuprinde	=	Vmnp	cu.prin.de	cupr'inde	k u p r i n d e	3		1	k u p r i n d
6463	86603	cuprindere	=	Ncfsrn	cu.prin.de.re	cupr'indere	k u p r i n d e r e	4		1	k u p r i n d e r
6464	86613	cuprins	=	Afpms-n	cu.prins	cupr'ins	k u p r i n s	2		1	k u p r i n s
6465	86614	cuprins	=	Ncms-n	cu.prins	cupr'ins	k u p r i n s	2		1	k u p r i n s
6466	86659	cuprinzător	=	Afpms-n	cu.prin.ză.tor	cuprinzăt'or	k u p r i n z @ t o r	4		3	k u p r i n z @ t o r
6467	86666	cuprism	=	Ncms-n	cu.prism	cupr'ism	k u p r i s m	2		1	k u p r i s m
6468	86673	cupru	=	Ncms-n	cu.pru	c'upru	k u p r u	2		0	k u p r
6469	86680	cuptor	=	Ncms-n	cup.tor	cupt'or	k u p t o r	2		1	k u p t o r
6470	86681	cuptorar	=	Ncms-n	cup.to.rar	cuptor'ar	k u p t o r a r	3		2	k u p t o r a r
6471	86691	cură	=	Ncfsrn	cu.ră	c'ură	k u r @	2		0	k u r
6472	86706	curăța	=	Vmnp	cu.ră.ța	curăț'a	k u r @ ts a	3		2	k u r @ ts
6473	86710	curățare	=	Ncfsrn	cu.ră.ța.re	curăț'are	k u r @ ts a r e	4		2	k u r @ ts a r
6474	86723	curățat	=	Afpms-n	cu.ră.țat	curăț'at	k u r @ ts a t	3		2	k u r @ ts a t
6475	86724	curățat	=	Ncms-n	cu.ră.țat	curăț'at	k u r @ ts a t	3		2	k u r @ ts a t
6476	86757	curățel	=	Afpms-n	cu.ră.țel	curăț'el	k u r @ ts e l	3		2	k u r @ ts e l
6477	86766	curățenie	=	Ncfsrn	cu.ră.țe.ni.e	curăț'enie	k u r @ ts e n i e	5		2	k u r @ ts e n i
6478	86779	curăți	=	Vmnp	cu.răți	curăț'i	k u r @ ts i	-1	syll count mismatch	1	k u r @ ts
6479	86785	curățire	=	Ncfsrn	cu.ră.ți.re	curăț'ire	k u r @ ts i r e	4		2	k u r @ ts i r
6480	86811	cur	=	Ncms-n	cur	cur	k u r	1		0	k u r
6481	86819	cura	=	Vmnp	cu.ra	cur'a	k u r a	2		1	k u r
6482	86838	curagios	=	Afpms-n	cu.ra.gios	curagi'os	k u r a gZ o s	3		2	k u r a gZ o s
6483	86847	curaj	=	Ncms-n	cu.raj	cur'aj	k u r a Z	2		1	k u r a Z
6484	86856	curajos	=	Afpms-n	cu.ra.jos	curaj'os	k u r a Z o s	3		2	k u r a Z o s
6485	86868	curant	=	Afpms-n	cu.rant	cur'ant	k u r a n t	2		1	k u r a n t
6486	86892	curat	=	Afpms-n	cu.rat	cur'at	k u r a t	2		1	k u r a t
6487	86902	curativ	=	Afpms-n	cu.ra.tiv	curat'iv	k u r a t i v	3		2	k u r a t i v
6488	86918	curator	=	Ncms-n	cu.ra.tor	curat'or	k u r a t o r	3		2	k u r a t o r
6489	86930	curbă	=	Ncfsrn	cur.bă	c'urbă	k u r b @	2		0	k u r b
6490	86934	curb	=	Afpms-n	curb	curb	k u r b	1		0	k u r b
6491	86936	curba	=	Vmnp	cur.ba	curb'a	k u r b a	2		1	k u r b
6492	86952	curbat	=	Afpms-n	cur.bat	curb'at	k u r b a t	2		1	k u r b a t
6493	87001	curcan	=	Ncms-n	cur.can	curc'an	k u r k a n	2		1	k u r k a n
6494	87020	curcubeu	=	Ncms-n	cur.cu.beu	curcub'eu	k u r k u b e w	3		2	k u r k u b e
6495	87024	curcă	=	Ncfsrn	cur.că	c'urcă	k u r k @	2		0	k u r k
6496	87030	curea	=	Ncfsrn	cu.rea	cure'a	k u r e_X a	2		1	k u r e_X
6497	87043	curent	=	Afpms-n	cu.rent	cur'ent	k u r e n t	2		1	k u r e n t
6498	87044	curent	=	Ncms-n	cu.rent	cur'ent	k u r e n t	2		1	k u r e n t
6499	87046	curenta	=	Vmnp	cu.ren.ta	curent'a	k u r e n t a	3		2	k u r e n t
6500	87075	curentmetru	=	Ncms-n	cu.rent.me.tru	curentm'etru	k u r e n t m e t r u	4		2	k u r e n t m e t r
6501	87101	curge	=	Vmnp	cur.ge	c'urge	k u r gZ e	2		0	k u r gZ
6502	87104	curgere	=	Ncfsrn	cur.ge.re	c'urgere	k u r gZ e r e	3		0	k u r gZ e r
6503	87120	curgător	=	Afpms-n	cur.gă.tor	curgăt'or	k u r g @ t o r	3		2	k u r g @ t o r
6504	87129	curie	=	Ncfsrn	cu.ri.e	c'urie	k u r i e	3		0	k u r i
6505	87130	curie	=	Ncm--n	cu.ri.e	cur'ie	k u r i e	3		1	k u r i
6506	87132	curier	=	Ncms-n	cu.ri.er	curi'er	k u r i e r	3		2	k u r i e r
6507	87133	curierat	=	Ncms-n	cu.rie.rat	curier'at	k u r j e r a t	3		2	k u r j e r a t
6508	87160	curios	=	Afpms-n	cu.ri.os	curi'os	k u r i o s	3		2	k u r i o s
6509	87165	curiozitate	=	Ncfsrn	cu.ri.o.zi.ta.te	curiozit'ate	k u r i o z i t a t e	6		4	k u r i o z i t a t
6510	87178	curma	=	Vmnp	cur.ma	curm'a	k u r m a	2		1	k u r m
6511	87181	curmal	=	Ncms-n	cur.mal	curm'al	k u r m a l	2		1	k u r m a l
6512	87199	curmat	=	Afpms-n	cur.mat	curm'at	k u r m a t	2		1	k u r m a t
6513	87233	curriculum	=	Ncms-n	cur.ri.cu.lum	curr'iculum	k u r r i k u l u m	4		1	k u r r i k u l u m
6514	87236	curs	=	Afpms-n	curs	curs	k u r s	1		0	k u r s
6515	87237	curs	=	Ncms-n	curs	curs	k u r s	1		0	k u r s
6516	87240	cursant	=	Ncms-n	cur.sant	curs'ant	k u r s a n t	2		1	k u r s a n t
6517	87268	cursă	=	Ncfsrn	cur.să	c'ursă	k u r s @	2		0	k u r s
6518	87272	curta	=	Vmnp	cur.ta	curt'a	k u r t a	2		1	k u r t
6519	87286	curtat	=	Afpms-n	cur.tat	curt'at	k u r t a t	2		1	k u r t a t
6520	87308	curte	=	Ncfsrn	cur.te	c'urte	k u r t e	2		0	k u r t
6521	87317	curtoazie	=	Ncfsrn	cur.toa.zi.e	curtoaz'ie	k u r t o_X a z i e	4		2	k u r t o_X a z i
6522	87339	curvă	=	Ncfsrn	cur.vă	c'urvă	k u r v @	2		0	k u r v
6523	87349	cusătură	=	Ncfsrn	cu.să.tu.ră	cusăt'ură	k u s @ t u r @	4		2	k u s @ t u r
6524	87360	cuscru	=	Ncms-n	cus.cru	c'uscru	k u s k r u	2		0	k u s k r
6525	87364	cuscră	=	Ncfsrn	cus.cră	c'uscră	k u s k r @	2		0	k u s k r
6526	87366	custodie	=	Ncfsrn	cus.to.di.e	custod'ie	k u s t o d i e	4		2	k u s t o d i
6527	87374	cusur	=	Ncms-n	cu.sur	cus'ur	k u s u r	2		1	k u s u r
6528	87390	cusut	=	Afpms-n	cu.sut	cus'ut	k u s u t	2		1	k u s u t
6529	87418	cuta	=	Vmnp	cu.ta	cut'a	k u t a	2		1	k u t
6530	87422	cutanat	=	Afpms-n	cu.ta.nat	cutan'at	k u t a n a t	3		2	k u t a n a t
6531	87466	cuteza	=	Vmnp	cu.te.za	cutez'a	k u t e z a	3		2	k u t e z
6532	87477	cutezanță	=	Ncfsrn	cu.te.zan.ță	cutez'anță	k u t e z a n ts @	4		2	k u t e z a n ts
6533	87514	cuticulă	=	Ncfsrn	cu.ti.cu.lă	cut'iculă	k u t i k u l @	4		1	k u t i k u l
6534	87515	cutie	=	Ncfsrn	cu.ti.e	cut'ie	k u t i e	3		1	k u t i
6535	87528	cutiuță	=	Ncfsrn	cu.ti.u.ță	cuti'uță	k u t i u ts @	4		2	k u t i u ts
6536	87530	cutnie	=	Ncfsrn	cut.ni.e	cutn'ie	k u t n i e	3		1	k u t n i
6537	87538	cutreiera	=	Vmnp	cu.tre.ie.ra	cutreier'a	k u t r e j e r a	4		3	k u t r e j e r
6538	87579	cutremurător	=	Afpms-n	cu.tre.mu.ră.tor	cutremurăt'or	k u t r e m u r @ t o r	5		4	k u t r e m u r @ t o r
6539	87586	cutremur	=	Ncms-n	cu.tre.mur	cutr'emur	k u t r e m u r	3		1	k u t r e m u r
6540	87589	cutremura	=	Vmnp	cu.tre.mu.ra	cutremur'a	k u t r e m u r a	4		3	k u t r e m u r
6541	87603	cutremurat	=	Afpms-n	cu.tre.mu.rat	cutremur'at	k u t r e m u r a t	4		3	k u t r e m u r a t
6542	87642	cutumă	=	Ncfsrn	cu.tu.mă	cut'umă	k u t u m @	3		1	k u t u m
6543	87644	cuvă	=	Ncfsrn	cu.vă	c'uvă	k u v @	2		0	k u v
6544	87654	cuveni	=	Vmnp	cu.ve.ni	cuven'i	k u v e n i	3		2	k u v e n
6545	87659	cuvenit	=	Afpms-n	cu.ve.nit	cuven'it	k u v e n i t	3		2	k u v e n i t
6546	87660	cuvenit	=	Ncms-n	cu.ve.nit	cuven'it	k u v e n i t	3		2	k u v e n i t
6547	87692	cuviincios	=	Afpms-n	cu.vi.in.cios	cuviinci'os	k u v i i n tS o s	4		3	k u v i i n tS o s
6548	87706	cuviință	=	Ncfsrn	cu.vi.in.ță	cuvi'ință	k u v i i n ts @	4		2	k u v i i n ts
6549	87720	cuvințel	=	Ncms-n	cu.vin.țel	cuvinț'el	k u v i n ts e l	3		2	k u v i n ts e l
6550	87735	cuvios	=	Afpms-n	cu.vi.os	cuvi'os	k u v i o s	3		2	k u v i o s
6551	87743	cuvânt	=	Ncms-n	cu.vânt	cuv'ânt	k u v 1 n t	2		1	k u v 1 n t
6552	87746	cuvânta	=	Vmnp	cu.vân.ta	cuvânt'a	k u v 1 n t a	3		2	k u v 1 n t
6553	87750	cuvântare	=	Ncfsrn	cu.vân.ta.re	cuvânt'are	k u v 1 n t a r e	4		2	k u v 1 n t a r
6554	87795	cvadricolor	=	Afpms-n	cva.dri.co.lor	cvadricol'or	k v a d r i k o l o r	4		3	k v a d r i k o l o r
6555	87808	cvadruplet	=	Ncms-n	cva.dru.plet	cvadrupl'et	k v a d r u p l e t	3		2	k v a d r u p l e t
6556	87814	cvantum	=	Ncms-n	cvan.tum	cv'antum	k v a n t u m	2		0	k v a n t u m
6557	87820	cvartet	=	Ncms-n	cvar.tet	cvart'et	k v a r t e t	2		1	k v a r t e t
6558	87827	cvartir	=	Ncms-n	cvar.tir	cvart'ir	k v a r t i r	2		1	k v a r t i r
6559	87834	cvarț	=	Ncms-n	cvarț	cvarț	k v a r ts	1		0	k v a r ts
6560	87840	cvas	=	Ncms-n	cvas	cvas	k v a s	1		0	k v a s
6561	87841	cvasiunanim	=	Afpms-n	cva.si.u.na.nim	cvasiunan'im	k v a s i u n a n i m	5		4	k v a s i u n a n i m
6562	87860	cver	=	Ncms-n	cver	cver	k v e r	1		0	k v e r
6563	87873	cvintilion	=	Ncms-n	cvin.ti.li.on	cvintili'on	k v i n t i l i o n	4		3	k v i n t i l i o n
6564	87886	cvintuplu	=	Afpms-n	cvin.tu.plu	cvint'uplu	k v i n t u p l u	3		1	k v i n t u p l
6565	87890	cvintă	=	Ncfsrn	cvin.tă	cv'intă	k v i n t @	2		0	k v i n t
6566	87891	cvorum	=	Ncms-n	cvo.rum	cv'orum	k v o r u m	2		0	k v o r u m
6567	87898	câș	=	Afpms-n	câș	câș	k 1 S	1		0	k 1 S
